objectid,calle,codigo,foto,geo_shape,geo_point_2d
660,CEMENTERIO GENERAL SEC 18,C115,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C115.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3975679869832707, 39.44412231311216], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3975679869832707, 'lat': 39.44412231311216}"
662,TRAMO II CENTRO,443,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/443.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40047699135979825, 39.474784850895695], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40047699135979825, 'lat': 39.474784850895695}"
668,PARQUE BENICALAP 1,1619,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1619.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39742198470899126, 39.49707794039553], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39742198470899126, 'lat': 39.49707794039553}"
673,JESUS / SALAS QUIROGA,310,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/310.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3849290019414144, 39.464759825603075], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3849290019414144, 'lat': 39.464759825603075}"
677,CEMENTERIO CABAÑAL SEC. 5-11,1342,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1342.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3382570151304746, 39.474765777427855], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3382570151304746, 'lat': 39.474765777427855}"
678,APARCAMIENTO TRES FORQUES / CALLE CHIVA,728,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/728.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39053601092554074, 39.46455764698225], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39053601092554074, 'lat': 39.46455764698225}"
679,AV. VALLADOLID ( FRENTE GASOLINERA ),1419,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1419.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3610169879418673, 39.48907089238077], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3610169879418673, 'lat': 39.48907089238077}"
684,CEMENTERIO GENERAL SEC 20-6,C126,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C126.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4006499948169335, 39.443378447719915], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4006499948169335, 'lat': 39.443378447719915}"
686,RIO BIDASOA TERESA OLLER BENLLOCH,1525,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1525.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.379954010185266, 39.49781799212772], 'type': 'Point'}, 'properties': {}}","{'lon': -0.379954010185266, 'lat': 39.49781799212772}"
687,SAN VICENTE / MAESTRO SOSA,312,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/312.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3830049924916302, 39.460651397680614], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3830049924916302, 'lat': 39.460651397680614}"
688,TRAMO III ATLETISMO PASEO,329,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/329.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3947919900725115, 39.47705841011707], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3947919900725115, 'lat': 39.47705841011707}"
689,TRAMO III INTERIOR PISTA ATLETISMO 1ª,330,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/330.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3941769898643578, 39.477188109756305], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3941769898643578, 'lat': 39.477188109756305}"
692,PAI CAMINO DE MONCADA 1ª--RIO NERVION Nº 3,1522,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1522.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38140499598688943, 39.49626922516873], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38140499598688943, 'lat': 39.49626922516873}"
694,BONO I BARBER ( ESCRITOR )-JOSE‰ GROLLO,1633,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1633.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39419999711236403, 39.49444961524713], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39419999711236403, 'lat': 39.49444961524713}"
695,POETA SERRANO CLAVERO-C/DEL PERIODISTA GIL SUMBIELA,1637,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1637.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38911199531400387, 39.49249267514856], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38911199531400387, 'lat': 39.49249267514856}"
696,"POLIDEPORTIVO SALER (OFICINA) FTE RETIRADA,NO EXISTE",1910,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1910.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3283180001008391, 39.39003372175617], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3283180001008391, 'lat': 39.39003372175617}"
698,PLAZA SANTA MONICA,502,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/502.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3746759892178612, 39.48177719035451], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3746759892178612, 'lat': 39.48177719035451}"
699,"CEMENTERIO CABAÑAL, SEC. 3-3ª",1328,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1328.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33812299324370165, 39.47614669729307], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33812299324370165, 'lat': 39.47614669729307}"
709,MARQUES DE SAN JUAN 1ª,407,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/407.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3976359969918709, 39.478202818484874], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3976359969918709, 'lat': 39.478202818484874}"
378,BELCHITE,532,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/532.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37919899831115933, 39.48664092915495], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37919899831115933, 'lat': 39.48664092915495}"
444,C/ EMILI LLUCH,811,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/811.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4020269993176473, 39.46221699910991], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4020269993176473, 'lat': 39.46221699910991}"
316,VICENTE BALDOVI,1944,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1944.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.31793799903998676, 39.314064025272394], 'type': 'Point'}, 'properties': {}}","{'lon': -0.31793799903998676, 'lat': 39.314064025272394}"
350,CEMENTERIO GENERAL SEC 13,C109,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C109.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40097400568928254, 39.44639968835739], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40097400568928254, 'lat': 39.44639968835739}"
534,NICASIO BENLLOCH - GARBI,1606,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1606.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39634200840098593, 39.49161148037968], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39634200840098593, 'lat': 39.49161148037968}"
544,JOSE MAESTRE / LLOMBAY,713,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/713.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4043700093712888, 39.465347288746514], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4043700093712888, 'lat': 39.465347288746514}"
572,"CEMENTERIO GENERAL, SECC 19-24",C024,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C024.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39885300458228157, 39.45108413552316], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39885300458228157, 'lat': 39.45108413552316}"
579,PLAZA DOCTOR XIMENO (BENIMAMET),1802,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1802.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4186060125158112, 39.49750137335868], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4186060125158112, 'lat': 39.49750137335868}"
474,C/ FILIPINAS,219,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/219.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3782949996377585, 39.45769299901478], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3782949996377585, 'lat': 39.45769299901478}"
482,CEMENTERIO GENERAL SEC 5-DCHA,C054,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C054.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3965669868106368, 39.449344634428655], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3965669868106368, 'lat': 39.449344634428655}"
507,PARQUE MARCHALENES 4ª ( JUNTO ESTANQUE ),525,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/525.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3835679884954772, 39.48789214992302], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3835679884954772, 'lat': 39.48789214992302}"
519,AV TRES CRUCES- C/ TORRENTE ( JARDIN ),827,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/827.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4033960110544762, 39.461330413498835], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4033960110544762, 'lat': 39.461330413498835}"
754,PLATANOS / ECUADOR (JARDIN FRENTE 6),1601,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1601.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3884069923162665, 39.49287795953277], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3884069923162665, 'lat': 39.49287795953277}"
757,PARQUE DE CABECERA N 2-BAJADA DESDE CAMARA GAS,457,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/457.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4078890089423986, 39.47648620560674], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4078890089423986, 'lat': 39.47648620560674}"
777,PLAZA SAN FELIPE NERI (MERCADO),1218,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1218.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3538199959053939, 39.469966887057225], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3538199959053939, 'lat': 39.469966887057225}"
646,BULEVAR SUR-CARTEROS,925,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/925.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39021301176647655, 39.44771575828318], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39021301176647655, 'lat': 39.44771575828318}"
655,PARQUE DE CABECERA N 4-JUNTO BARCO,459,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/459.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40903198657893214, 39.47926711951074], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40903198657893214, 'lat': 39.47926711951074}"
665,BORRASCA 1ª-FTE RETIRADA-NO EXISTE,831,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/831.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-1.462788782018645e-10, 0], 'type': 'Point'}, 'properties': {}}","{'lon': -1.462788782018645e-10, 'lat': 0.0}"
671,TRAMO II PUENTE CAMPANAR (COLUMPIOS),445,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/445.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39725300589166956, 39.47536468383512], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39725300589166956, 'lat': 39.47536468383512}"
700,TRAMO X-XI PTE ARAGON PUENTE DEL MAR,208,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/208.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36256900465360886, 39.47002410822672], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36256900465360886, 'lat': 39.47002410822672}"
820,PARQUE OESTE FUENTE N 1,717,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/717.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3967280088984429, 39.467136381849826], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3967280088984429, 'lat': 39.467136381849826}"
808,TRAMO XII MINIGOLF,1033,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1033.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35835900878918703, 39.461177824535795], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35835900878918703, 'lat': 39.461177824535795}"
812,DOCTOR MACHI,531,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/531.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3852469915514772, 39.486194609817], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3852469915514772, 'lat': 39.486194609817}"
817,JARDIN JACINTO LABAILA,817,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/817.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3926829994298273, 39.45771407964368], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3926829994298273, 'lat': 39.45771407964368}"
13,GIMEMEZ Y COSTA / MOLI DE PALA (LA TORRE),1930,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1930.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3888219890297827, 39.43458557031308], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3888219890297827, 'lat': 39.43458557031308}"
102,PLAZA LUIS MARTI ALEGRE ( JARDIN ),1635,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1635.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.392461001493365, 39.49861144980736], 'type': 'Point'}, 'properties': {}}","{'lon': -0.392461001493365, 'lat': 39.49861144980736}"
25,PLAZA ALFONSO EL MAGNANIMO (PANTERRE),124,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/124.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37072300850939144, 39.47228622326091], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37072300850939144, 'lat': 39.47228622326091}"
43,ENTD ALQUERIA DE COCA,1953,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1953.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3963400125151881, 39.43630981337616], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3963400125151881, 'lat': 39.43630981337616}"
69,MUSICO CHAPI 1ª- JULIO ROMERO ( LA FONTETA ),1051,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1051.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.366156011944711, 39.44501113824349], 'type': 'Point'}, 'properties': {}}","{'lon': -0.366156011944711, 'lat': 39.44501113824349}"
86,TRAMO IV-V PTE ARTES (MONTICULO)Margen izquierda,338,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/338.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3840860135458709, 39.48115157971193], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3840860135458709, 'lat': 39.48115157971193}"
220,CEMENTERIO GENERAL SEC. 1 DCHA,C090,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C090.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.397412001148392, 39.447536468085005], 'type': 'Point'}, 'properties': {}}","{'lon': -0.397412001148392, 'lat': 39.447536468085005}"
258,PINTOR PEYRO / ALAMEDA,602,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/602.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36486399251096024, 39.47479248009436], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36486399251096024, 'lat': 39.47479248009436}"
282,CEMENTERIO GENERAL SECC. 19-1,C001,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C001.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39656698735015905, 39.449993132951676], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39656698735015905, 'lat': 39.449993132951676}"
291,HORTICULTOR CORSET 2ª,304,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/304.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3930209869744014, 39.473213195049134], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3930209869744014, 'lat': 39.473213195049134}"
118,DIPUTADO LUIS LUCIA 3,406,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/406.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3956229984922132, 39.479354857374425], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3956229984922132, 'lat': 39.479354857374425}"
127,PLAZA PEDAGOGO PESTALOZZI (JARDIN),1005,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1005.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3652420053343523, 39.457347869172175], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3652420053343523, 'lat': 39.457347869172175}"
136,PLAZA DOCTOR TORRENS (JARDÍN),1004,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1004.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3648650038059258, 39.457763671264004], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3648650038059258, 'lat': 39.457763671264004}"
6,PL GLORIA FUERTES (ESCRIPTORA),1509,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1509.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3707540033192034, 39.491531370852364], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3707540033192034, 'lat': 39.491531370852364}"
7,TRAMO II CASA AGUA CESPED,442,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/442.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4013470114507113, 39.4747428881667], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4013470114507113, 'lat': 39.4747428881667}"
18,IGLESIA SAN AGUSTIN,111,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/111.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38039401077415996, 39.46870422236193], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38039401077415996, 'lat': 39.46870422236193}"
19,TRAMO IV-V CASA JARDINERIA (MONTICULO),337,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/337.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3871249852578133, 39.47966384761615], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3871249852578133, 'lat': 39.47966384761615}"
20,ALMAZORA 60 (DETRAS) PLAZA MANUEL LAGUARDIA,512,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/512.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3693900111366221, 39.48639678908591], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3693900111366221, 'lat': 39.48639678908591}"
97,POLIDEPORTIVO DE NAZARET 3ª,1129,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1129.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3317140050931991, 39.4514923090669], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3317140050931991, 'lat': 39.4514923090669}"
100,HISTORIADOR CLAUDIO SANCHEZ ALBORNOZ,1308,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1308.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3523899907547537, 39.47724914417973], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3523899907547537, 'lat': 39.47724914417973}"
101,JARDIN HOSPITAL GUILLEM DE CASTRO (CAPITULE),135,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/135.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38257700136454653, 39.47074890003886], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38257700136454653, 'lat': 39.47074890003886}"
107,CEMENTERIO GENERAL SECC.19-36B,C036b,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C036b.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3992829919648083, 39.45158004660384], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3992829919648083, 'lat': 39.45158004660384}"
109,CEMENTERIO CABAÑAL SEC. 3-5ª,1330,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1330.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3381749992973628, 39.476486204465445], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3381749992973628, 'lat': 39.476486204465445}"
113,CEMENTERIO GENERAL SEC 4 DCHA,C078,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C078.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39891299607819186, 39.448738097877204], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39891299607819186, 'lat': 39.448738097877204}"
